Node Number,X,Y,Z,Weight
1036,10.0,8.660254037844386,0,0.6149999798625871
1037,10.5,9.526279441628825,0,0.9991888729915472
1038,10.0,10.392304845413264,0,0.9596509227929731
1039,10.5,11.258330249197702,0,0.30806548311451204
1040,10.0,12.12435565298214,0,-0.008270283271942394
1041,10.5,12.990381056766578,0,-0.8389385087830656
1042,10.0,13.856406460551018,0,-0.9818619158392312
1043,10.5,14.722431864335457,0,-0.6935567738809054
1044,11.0,-15.588457268119894,0,0.22722588922391757
1045,11.5,-14.722431864335457,0,-0.16722487140352646
1046,11.0,-13.856406460551018,0,-0.9159022382375784
1047,11.5,-12.990381056766578,0,-0.9975094208281222
1048,11.0,-12.12435565298214,0,-0.6152809204922437
1049,11.5,-11.258330249197702,0,-0.37603515710388474
1050,11.0,-10.392304845413264,0,0.5440171490365727
1051,11.5,-9.526279441628825,0,0.6995579889100169
1052,11.0,-8.660254037844386,0,0.9906073556948704
1053,11.5,-7.794228634059947,0,0.9702044875563652
1054,11.0,-6.928203230275509,0,0.4201670368266409
1055,11.5,-6.06217782649107,0,0.4201670368266409
1056,11.0,-5.196152422706632,0,-0.390197009595547
1057,11.5,-4.330127018922193,0,-0.2745915388103819
1058,11.0,-3.4641016151377544,0,-0.8592532089033494
1059,11.5,-2.598076211353316,0,-0.7008186577717525
1060,11.0,-1.7320508075688772,0,-0.9902223530348725
1061,11.5,-0.8660254037844386,0,-0.8592532089033494
1062,11.0,0.0,0,-0.9999902065507035
1063,11.5,0.8660254037844386,0,-0.8592532089033494
1064,11.0,1.7320508075688772,0,-0.9902223530348725
1065,11.5,2.598076211353316,0,-0.7008186577717525
1066,11.0,3.4641016151377544,0,-0.8592532089033494
1067,11.5,4.330127018922193,0,-0.2745915388103819
1068,11.0,5.196152422706632,0,-0.390197009595547
1069,11.5,6.06217782649107,0,0.4201670368266409
1070,11.0,6.928203230275509,0,0.4201670368266409
1071,11.5,7.794228634059947,0,0.9702044875563652
1072,11.0,8.660254037844386,0,0.9906073556948704
1073,11.5,9.526279441628825,0,0.6995579889100169
1074,11.0,10.392304845413264,0,0.5440171490365727
1075,11.5,11.258330249197702,0,-0.37603515710388474
1076,11.0,12.12435565298214,0,-0.6152809204922437
1077,11.5,12.990381056766578,0,-0.9975094208281222
1078,11.0,13.856406460551018,0,-0.9159022382375784
1079,11.5,14.722431864335457,0,-0.16722487140352646
1080,12.0,-15.588457268119894,0,0.7330257359417005
1081,12.5,-14.722431864335457,0,0.44721751781684405
1082,12.0,-13.856406460551018,0,-0.4962318613809222
1083,12.5,-12.990381056766578,0,-0.7323723324376428
1084,12.0,-12.12435565298214,0,-0.9758892681958303
1085,12.5,-11.258330249197702,0,-0.8977525182584913
1086,12.0,-10.392304845413264,0,-0.16577575470081526
1087,12.5,-9.526279441628825,0,-0.008270283271942394
1088,12.0,-8.660254037844386,0,0.7890829426997209
1089,12.5,-7.794228634059947,0,0.8288468531038243
1090,12.0,-6.928203230275509,0,0.9608449973168097
1091,12.5,-6.06217782649107,0,0.9702044875563652
1092,12.0,-5.196152422706632,0,0.4884619243543723
1093,12.5,-4.330127018922193,0,0.6149999798625871
1094,12.0,-3.4641016151377544,0,-0.07630038931085358
1095,12.5,-2.598076211353316,0,0.19942854871411905
1096,12.0,-1.7320508075688772,0,-0.4277616388179913
1097,12.5,-0.8660254037844386,0,-0.03639848633421769
1098,12.0,0.0,0,-0.5365729180004349
1099,12.5,0.8660254037844386,0,-0.03639848633421769
1100,12.0,1.7320508075688772,0,-0.4277616388179913
1101,12.5,2.598076211353316,0,0.19942854871411905
1102,12.0,3.4641016151377544,0,-0.07630038931085358
1103,12.5,4.330127018922193,0,0.6149999798625871
1104,12.0,5.196152422706632,0,0.4884619243543723
1105,12.5,6.06217782649107,0,0.9702044875563652
1106,12.0,6.928203230275509,0,0.9608449973168097
1107,12.5,7.794228634059947,0,0.8288468531038243
1108,12.0,8.660254037844386,0,0.7890829426997209
1109,12.5,9.526279441628825,0,-0.008270283271942394
1110,12.0,10.392304845413264,0,-0.16577575470081526
1111,12.5,11.258330249197702,0,-0.8977525182584913
1112,12.0,12.12435565298214,0,-0.9758892681958303
1113,12.5,12.990381056766578,0,-0.7323723324376428
1114,12.0,13.856406460551018,0,-0.4962318613809222
1115,12.5,14.722431864335457,0,0.44721751781684405
1116,13.0,-15.588457268119894,0,0.9924978049383614
1117,13.5,-14.722431864335457,0,0.9024522419217371
1118,13.0,-13.856406460551018,0,0.14987720966295234
1119,13.5,-12.990381056766578,0,-0.11431149731170234
1120,13.0,-12.12435565298214,0,-0.8787166975428047
1121,13.5,-11.258330249197702,0,-0.955443925380104
1122,13.0,-10.392304845413264,0,-0.8048090667832768
1123,13.5,-9.526279441628825,0,-0.7275529931805939
1124,13.0,-8.660254037844386,0,0.08735244321299503
1125,13.5,-7.794228634059947,0,0.11922174506600079
1126,13.0,-6.928203230275509,0,0.8288468531038243
1127,13.5,-6.06217782649107,0,0.7890829426997209
1128,13.0,-5.196152422706632,0,0.9906073556948704
1129,13.5,-4.330127018922193,0,0.9991888729915472
1130,13.0,-3.4641016151377544,0,0.775340096249282
1131,13.5,-2.598076211353316,0,0.9251218748966521
1132,13.0,-1.7320508075688772,0,0.5214133449832696
1133,13.5,-0.8660254037844386,0,0.8199814694989864
1134,13.0,0.0,0,0.4201670368266409
1135,13.5,0.8660254037844386,0,0.8199814694989864
1136,13.0,1.7320508075688772,0,0.5214133449832696
1137,13.5,2.598076211353316,0,0.9251218748966521
1138,13.0,3.4641016151377544,0,0.775340096249282
1139,13.5,4.330127018922193,0,0.9991888729915472
1140,13.0,5.196152422706632,0,0.9906073556948704
1141,13.5,6.06217782649107,0,0.7890829426997209
1142,13.0,6.928203230275509,0,0.8288468531038243
1143,13.5,7.794228634059947,0,0.11922174506600079
1144,13.0,8.660254037844386,0,0.08735244321299503
1145,13.5,9.526279441628825,0,-0.7275529931805939
1146,13.0,10.392304845413264,0,-0.8048090667832768
1147,13.5,11.258330249197702,0,-0.955443925380104
1148,13.0,12.12435565298214,0,-0.8787166975428047
1149,13.5,12.990381056766578,0,-0.11431149731170234
1150,13.0,13.856406460551018,0,0.14987720966295234
1151,13.5,14.722431864335457,0,0.9024522419217371
1152,14.0,-15.588457268119894,0,0.8618071673169938
1153,14.5,-14.722431864335457,0,0.9704696642761488
1154,14.0,-13.856406460551018,0,0.7500645547914181
1155,14.5,-12.990381056766578,0,0.5797048440907525
1156,14.0,-12.12435565298214,0,-0.3233776384465223
1157,14.5,-11.258330249197702,0,-0.4723862364856837
1158,14.0,-10.392304845413264,0,-0.9877263958054626
1159,14.5,-9.526279441628825,0,-0.9975094208281222
1160,14.0,-8.660254037844386,0,-0.6846434173704641
1161,14.5,-7.794228634059947,0,-0.6846434173704641
1162,14.0,-6.928203230275509,0,0.08735244321299503
1163,14.5,-6.06217782649107,0,-0.008270283271942394
1164,14.0,-5.196152422706632,0,0.6995579889100169
1165,14.5,-4.330127018922193,0,0.5440171490365727
1166,14.0,-3.4641016151377544,0,0.9596509227929731
1167,14.5,-2.598076211353316,0,0.8288468531038243
1168,14.0,-1.7320508075688772,0,0.9995370140218665
1169,14.5,-0.8660254037844386,0,0.9254130944879525
1170,14.0,0.0,0,0.9906073556948704
1171,14.5,0.8660254037844386,0,0.9254130944879525
1172,14.0,1.7320508075688772,0,0.9995370140218665
1173,14.5,2.598076211353316,0,0.8288468531038243
1174,14.0,3.4641016151377544,0,0.9596509227929731
1175,14.5,4.330127018922193,0,0.5440171490365727
1176,14.0,5.196152422706632,0,0.6995579889100169
1177,14.5,6.06217782649107,0,-0.008270283271942394
1178,14.0,6.928203230275509,0,0.08735244321299503
1179,14.5,7.794228634059947,0,-0.6846434173704641
1180,14.0,8.660254037844386,0,-0.6846434173704641
1181,14.5,9.526279441628825,0,-0.9975094208281222
1182,14.0,10.392304845413264,0,-0.9877263958054626
1183,14.5,11.258330249197702,0,-0.4723862364856837
1184,14.0,12.12435565298214,0,-0.3233776384465223
1185,14.5,12.990381056766578,0,0.5797048440907525
1186,14.0,13.856406460551018,0,0.7500645547914181
1187,14.5,14.722431864335457,0,0.9704696642761488
1188,15.0,-15.588457268119894,0,0.3502527398419366
1189,15.5,-14.722431864335457,0,0.5758065019122222
1190,15.0,-13.856406460551018,0,0.9999999745504412
1191,15.5,-12.990381056766578,0,0.9807356389159875
1192,15.0,-12.12435565298214,0,0.42389871266939905
1193,15.5,-11.258330249197702,0,0.30285616046534564
1194,15.0,-10.392304845413264,0,-0.565688817406875
1195,15.5,-9.526279441628825,0,-0.6100712597402699
1196,15.0,-8.660254037844386,0,-0.9991286587380726
1197,15.5,-7.794228634059947,0,-0.9975094208281222
1198,15.0,-6.928203230275509,0,-0.7275529931805939
1199,15.5,-6.06217782649107,0,-0.8048090667832768
1200,15.0,-5.196152422706632,0,-0.16577575470081526
1201,15.5,-4.330127018922193,0,-0.37603515710388474
1202,15.0,-3.4641016151377544,0,0.30806548311451204
1203,15.5,-2.598076211353316,0,-0.008270283271942394
1204,15.0,-1.7320508075688772,0,0.5714686337356
1205,15.5,-0.8660254037844386,0,0.18275564204117561
1206,15.0,0.0,0,0.6502878401571168
1207,15.5,0.8660254037844386,0,0.18275564204117561
1208,15.0,1.7320508075688772,0,0.5714686337356
1209,15.5,2.598076211353316,0,-0.008270283271942394
1210,15.0,3.4641016151377544,0,0.30806548311451204
1211,15.5,4.330127018922193,0,-0.37603515710388474
1212,15.0,5.196152422706632,0,-0.16577575470081526
1213,15.5,6.06217782649107,0,-0.8048090667832768
1214,15.0,6.928203230275509,0,-0.7275529931805939
1215,15.5,7.794228634059947,0,-0.9975094208281222
1216,15.0,8.660254037844386,0,-0.9991286587380726
1217,15.5,9.526279441628825,0,-0.6100712597402699
1218,15.0,10.392304845413264,0,-0.565688817406875
1219,15.5,11.258330249197702,0,0.30285616046534564
1220,15.0,12.12435565298214,0,0.42389871266939905
1221,15.5,12.990381056766578,0,0.9807356389159875
1222,15.0,13.856406460551018,0,0.9999999745504412
1223,15.5,14.722431864335457,0,0.5758065019122222
1224,16.0,-15.588457268119894,0,-0.3402279783161758
1225,16.5,-14.722431864335457,0,-0.12189193841656394
1226,16.0,-13.856406460551018,0,0.734641474875449
1227,16.5,-12.990381056766578,0,0.8366556385360561
1228,16.0,-12.12435565298214,0,0.940908827942132
1229,16.5,-11.258330249197702,0,0.9024522419217371
1230,16.0,-10.392304845413264,0,0.22722588922391757
1231,16.5,-9.526279441628825,0,0.20161153300951468
1232,16.0,-8.660254037844386,0,-0.6100712597402699
1233,16.5,-7.794228634059947,0,-0.565688817406875
1234,16.0,-6.928203230275509,0,-0.9877263958054626
1235,16.5,-6.06217782649107,0,-0.955443925380104
1236,16.0,-5.196152422706632,0,-0.8977525182584913
1237,16.5,-4.330127018922193,0,-0.9758892681958303
1238,16.0,-3.4641016151377544,0,-0.6152809204922437
1239,16.5,-2.598076211353316,0,-0.8389385087830656
1240,16.0,-1.7320508075688772,0,-0.37603515710388474
1241,16.5,-0.8660254037844386,0,-0.7275529931805939
1242,16.0,0.0,0,-0.2879033166650653
1243,16.5,0.8660254037844386,0,-0.7275529931805939
1244,16.0,1.7320508075688772,0,-0.37603515710388474
1245,16.5,2.598076211353316,0,-0.8389385087830656
1246,16.0,3.4641016151377544,0,-0.6152809204922437
1247,16.5,4.330127018922193,0,-0.9758892681958303
1248,16.0,5.196152422706632,0,-0.8977525182584913
1249,16.5,6.06217782649107,0,-0.955443925380104
1250,16.0,6.928203230275509,0,-0.9877263958054626
1251,16.5,7.794228634059947,0,-0.565688817406875
1252,16.0,8.660254037844386,0,-0.6100712597402699
1253,16.5,9.526279441628825,0,0.20161153300951468
1254,16.0,10.392304845413264,0,0.22722588922391757
1255,16.5,11.258330249197702,0,0.9024522419217371
1256,16.0,12.12435565298214,0,0.940908827942132
1257,16.5,12.990381056766578,0,0.8366556385360561
1258,16.0,13.856406460551018,0,0.734641474875449
1259,16.5,14.722431864335457,0,-0.12189193841656394
1260,17.0,-15.588457268119894,0,-0.8791028322971749
1261,17.5,-14.722431864335457,0,-0.7694915699834977
1262,17.0,-13.856406460551018,0,0.0594013868715
1263,17.5,-12.990381056766578,0,0.19538878219615138
1264,17.0,-12.12435565298214,0,0.8959366989404217
1265,17.5,-11.258330249197702,0,0.9255541197058049
1266,17.0,-10.392304845413264,0,0.8797342206140176
1267,17.5,-9.526279441628825,0,0.8797342206140176
1268,17.0,-8.660254037844386,0,0.22722588922391757
1269,17.5,-7.794228634059947,0,0.30285616046534564
1270,17.0,-6.928203230275509,0,-0.4723862364856837
1271,17.5,-6.06217782649107,0,-0.3233776384465223
1272,17.0,-5.196152422706632,0,-0.8787166975428047
1273,17.5,-4.330127018922193,0,-0.7323723324376428
1274,17.0,-3.4641016151377544,0,-0.9975094208281222
1275,17.5,-2.598076211353316,0,-0.9159022382375784
1276,17.0,-1.7320508075688772,0,-0.9818619158392312
1277,17.5,-0.8660254037844386,0,-0.97070324181809
1278,17.0,0.0,0,-0.9613974918795568
1279,17.5,0.8660254037844386,0,-0.97070324181809
1280,17.0,1.7320508075688772,0,-0.9818619158392312
1281,17.5,2.598076211353316,0,-0.9159022382375784
1282,17.0,3.4641016151377544,0,-0.9975094208281222
1283,17.5,4.330127018922193,0,-0.7323723324376428
1284,17.0,5.196152422706632,0,-0.8787166975428047
1285,17.5,6.06217782649107,0,-0.3233776384465223
1286,17.0,6.928203230275509,0,-0.4723862364856837
1287,17.5,7.794228634059947,0,0.30285616046534564
1288,17.0,8.660254037844386,0,0.22722588922391757
1289,17.5,9.526279441628825,0,0.8797342206140176
1290,17.0,10.392304845413264,0,0.8797342206140176
1291,17.5,11.258330249197702,0,0.9255541197058049
1292,17.0,12.12435565298214,0,0.8959366989404217
1293,17.5,12.990381056766578,0,0.19538878219615138
1294,17.0,13.856406460551018,0,0.0594013868715
1295,17.5,14.722431864335457,0,-0.7694915699834977
